,First Term Gpa,Second Term Gpa,First Language,Funding,School,Fast Track,Coop,Residency,Gender,Prev Education,Age Group,High School Average Mark,Math Score,English Grade,FirstYearPersistence
376,0.357143,0,1,2,6,2,2,1,2,0,3,?,26,4,1
377,3.695652,3.596154,3,2,6,1,2,1,1,2,4,?,?,8,1
378,3.717391,3.152174,3,2,6,2,1,1,2,1,1,86,44,9,1
379,2.5,2.26,3,4,6,1,2,2,2,1,1,?,?,7,1
380,4.041667,4.041667,?,4,6,2,2,2,2,1,4,?,48,8,1
381,4.066667,3.431034,3,2,6,2,2,1,2,2,3,72,31,9,1
382,3.72,2.761905,1,2,6,2,1,1,2,2,2,?,26,9,1
383,0.84,0,1,2,6,2,2,1,2,1,1,74,?,7,1
384,4.065217,3.461538,3,2,6,2,2,1,1,2,1,?,40,4,1
385,0,?,1,2,6,2,2,1,2,0,2,42,9,7,0
386,2.673913,3.138889,3,4,6,2,2,2,2,1,2,?,42,10,1
387,1.230769,3,1,2,6,2,1,1,2,1,2,74,37,9,0
388,2.340909,2.136364,2,2,6,2,1,1,2,1,1,87,?,?,1
389,3.52381,3.404762,3,8,6,2,2,1,2,0,7,?,?,4,1
390,0,0,1,2,6,2,2,1,2,1,1,68,28,1,0
391,3.3,2.727273,1,2,6,2,2,1,2,2,3,?,33,7,1
392,3.1,2.47619,1,2,6,2,2,1,2,1,1,78,19,7,1
393,3,3.275,1,2,6,2,2,1,2,1,2,87,24,9,1
394,3.934783,3.590909,?,4,6,2,2,2,2,1,3,?,48,8,1
395,?,?,1,2,6,2,2,1,1,1,3,93,30,9,0
396,4.083333,4.277778,3,4,6,1,1,2,2,2,3,?,?,9,0
397,1.809524,1.954545,1,2,6,2,2,1,2,2,7,?,18,9,1
398,0.944444,0,3,4,6,1,2,2,1,1,3,?,?,8,0
399,3.175,2.952381,3,4,6,1,2,2,2,1,3,?,?,9,1
400,0,?,1,2,6,2,2,1,2,1,2,66,22,9,0
401,2.227273,2.590909,1,2,6,2,2,1,1,1,3,?,29,9,1
402,2.425,2.767857,3,4,6,1,2,2,2,2,3,?,?,4,1
403,4.166667,3.978261,1,2,6,1,1,1,1,2,4,97,?,9,0
404,2.92,1.777778,1,2,6,2,2,1,2,2,4,?,31,9,0
405,3.020833,2.130435,3,4,6,2,2,2,2,2,3,?,34,8,1
406,2.409091,2.826087,1,2,6,2,1,1,1,2,3,73,27,4,1
407,3.35,4.5,1,2,6,2,1,1,2,1,3,71,21,9,0
408,0.795455,?,1,2,6,2,1,1,2,1,2,74,23,7,0
409,3.23913,3.25,1,2,6,2,2,1,2,2,2,?,46,9,1
410,3.108696,2.6,1,2,6,1,2,1,2,2,7,?,?,?,1
411,4.285714,4.16,?,4,6,2,2,2,2,1,1,?,50,8,1
412,4.264706,4.166667,1,2,6,2,2,1,1,2,3,101,?,9,1
413,2.104167,2.958333,3,4,6,2,2,2,2,1,2,75,48,8,1
414,3.565217,1.86,3,4,6,1,2,2,1,1,3,?,?,10,1
415,2.090909,1.53125,1,2,6,2,1,1,1,1,3,61,19,4,1
416,0,?,1,2,6,2,1,1,1,1,2,77,18,9,0
417,2.045455,?,1,2,6,2,2,1,2,2,1,86,28,9,0
418,4.166667,4.413043,3,2,6,2,2,1,2,2,6,?,?,9,0
419,2.047619,2.368421,1,2,6,2,2,1,1,0,3,?,29,9,1
420,3.130435,2.480769,1,1,6,2,1,1,2,1,1,79,28,9,1
421,2.525,3.388889,?,4,6,2,2,2,2,1,2,?,42,4,1
422,?,?,1,2,6,2,1,1,2,1,4,?,20,7,0
423,2.227273,1.394737,1,2,6,2,1,1,2,1,1,78,?,?,0
424,3.325,3.375,3,2,6,2,2,1,2,2,6,?,29,7,1
425,3.854167,3.791667,3,2,6,2,1,1,2,0,3,92,48,4,1
426,2.44,2.788462,3,4,6,1,2,2,1,2,3,?,?,8,1
427,3.263158,2.565217,1,2,6,2,2,1,2,1,2,85,?,8,1
428,3.217391,3.272727,1,2,6,2,1,1,1,1,2,73,27,9,1
429,2.47619,1.681818,1,2,6,2,2,1,2,0,4,57,29,4,1
430,4,3.884615,1,2,6,2,1,1,2,1,1,96,45,9,1
431,4.309524,4.142857,1,2,6,2,2,1,1,2,3,93,?,9,1
432,3.833333,3.28,1,2,6,2,2,1,2,2,7,?,46,8,1
433,4,4.083333,1,2,6,1,1,1,2,2,3,95,?,9,0
434,2.545455,1.025,3,2,6,2,2,1,2,1,2,69,?,8,0
435,1.54,0.3,1,2,6,2,2,1,2,1,1,62,26,9,1
436,4.113636,3.895833,3,4,6,1,2,2,2,2,3,?,?,10,1
437,4.021739,4.315789,1,2,6,2,2,1,1,2,3,95,30,9,1
438,2.928571,3.125,1,2,6,2,1,1,2,1,1,87,37,9,1
439,3.1,3.295455,3,4,6,1,2,2,2,1,4,?,?,7,1
440,2.071429,?,3,2,6,2,1,1,2,2,2,74,21,8,0
441,4.065217,3.952381,3,4,6,2,2,2,2,1,3,?,47,4,1
442,3.88,3.788462,3,4,6,1,2,2,2,2,3,?,?,8,1
443,2.804348,3.25,3,2,6,2,2,1,2,1,1,80,21,8,1
444,3.0625,?,1,2,6,2,1,1,2,2,2,80,34,9,0
445,2.475,1.586957,1,2,6,2,1,1,2,1,2,71,33,9,1
446,3.94,3.148148,3,4,6,1,1,2,2,2,3,?,?,10,1
447,2.44,1.636364,3,4,6,1,2,2,2,1,3,?,?,8,1
448,2.166667,2.033333,3,4,6,1,2,2,1,1,3,?,?,9,1
449,4.357143,4.409091,1,8,6,2,2,1,2,0,5,?,34,9,1
450,4.111111,3.5,1,2,6,2,1,1,2,2,4,80,47,10,1
451,3.23913,3.309524,3,4,6,2,2,2,1,2,1,?,26,8,1
452,2.478261,2.576923,3,4,6,1,2,2,2,1,4,?,?,7,1
453,2.565217,2,?,4,6,2,2,2,2,1,2,?,42,7,1
454,3.869565,2.782609,3,8,6,2,2,1,2,0,7,?,38,8,1
455,2.98,3.673077,3,4,6,1,1,2,2,2,3,?,?,10,1
456,3.684211,0.136364,1,2,6,2,2,1,2,2,3,92,29,9,0
457,3.82,4.083333,1,1,6,2,1,1,2,2,3,?,29,7,1
458,2.583333,2.875,3,4,6,1,2,2,2,2,3,?,?,8,1
459,3.652174,4,3,4,6,2,2,2,1,1,1,?,46,9,1
460,3.416667,3.886364,3,4,6,1,1,2,2,2,3,?,?,10,1
461,3.907407,4.25,?,4,6,1,1,2,2,1,3,?,48,8,1
462,0,?,1,2,6,2,2,1,2,0,3,71,?,?,0
463,3.1875,4.020833,3,4,6,2,2,2,2,1,1,?,42,8,1
464,4.217391,4.24,3,4,6,1,2,2,1,1,3,?,?,9,1
465,4.285714,4.409091,1,2,6,2,1,1,2,1,4,91,45,9,1
466,0.214286,?,1,2,6,2,2,1,2,1,1,57,18,7,0
467,1.956522,0,1,2,6,2,2,1,2,2,3,68,34,9,0
468,4.166667,4.309524,1,2,6,2,2,1,1,2,3,102,?,9,1
469,3.782609,3.227273,3,4,6,1,2,2,2,2,3,?,?,8,1
470,2.605263,1.880952,1,2,6,2,2,1,2,1,3,65,23,7,1
471,0.5,1.375,1,2,6,2,2,1,2,1,1,56,31,7,0
472,3.886364,4.333333,1,2,6,2,1,1,2,1,4,92,48,9,1
473,3.291667,3.863636,1,2,6,2,2,1,2,1,3,?,19,7,1
474,1.47619,1.333333,1,2,6,2,2,1,2,1,2,75,36,8,1
475,0.326087,1.428571,?,4,6,2,2,2,2,?,?,?,44,10,1
476,2.772727,2.678571,1,2,6,2,2,1,2,0,3,81,25,8,1
477,3.804348,4.096154,3,4,6,2,2,2,1,1,1,?,46,8,1
478,3.54,3.565217,3,4,6,1,2,2,1,1,3,?,?,8,1
479,4.2,3.956522,3,2,6,2,2,1,2,2,3,?,49,8,1
480,4.16,?,3,2,6,2,2,1,2,2,7,79,48,4,0
481,3.3125,3,1,2,6,2,2,1,2,2,6,?,39,8,1
482,2.5,0.6,1,2,6,2,2,1,2,1,1,71,18,7,1
483,3.666667,2.892857,3,4,6,1,2,2,2,1,3,?,?,7,1
484,3.5,1.275,1,2,6,2,2,1,2,1,3,81,44,9,0
485,2.6875,1.294118,1,2,6,2,2,1,2,2,3,85,28,9,1
486,2.291667,0,3,2,6,2,2,1,2,1,2,89,18,7,1
487,3.142857,2.466667,1,2,6,2,1,1,2,1,2,69,21,9,1
488,0,?,3,4,6,2,2,2,2,1,2,?,33,4,0
489,3.18,3.521739,1,2,6,2,2,1,2,1,2,84,31,7,1
490,3.934783,3.9,3,4,6,1,2,2,1,2,3,?,?,10,1
491,2.638889,2.038462,3,4,6,1,2,2,2,1,3,?,?,8,1
492,4.119048,3.386364,3,2,6,2,1,1,2,0,2,?,49,9,1
493,2.916667,2.980769,3,4,6,1,1,2,2,2,3,?,?,10,1
494,3.7,2.583333,1,2,6,2,2,1,2,1,3,78,27,9,1
495,3.68,3.454545,3,4,6,1,2,2,2,2,3,?,?,10,1
496,3.26087,3.4,1,2,6,2,1,1,2,1,1,82,34,9,1
497,2.588235,1.225,1,2,6,2,2,1,2,1,1,80,31,7,0
498,0,?,1,2,6,2,2,1,2,0,3,?,39,4,0
499,3.818182,3.078947,1,2,6,2,2,1,2,2,1,85,35,9,1
500,0,0,1,2,6,2,2,1,2,1,3,?,19,9,1
501,3.785714,2.788462,3,2,6,2,1,1,2,2,6,?,35,8,1
502,2.434783,1.944444,3,4,6,2,2,2,2,1,1,?,39,4,1
503,3.086957,3.543478,?,4,6,2,2,2,2,1,3,?,46,8,0
504,3.38,3.038462,3,4,6,1,2,2,1,2,3,?,?,10,1
505,3.761905,3.818182,?,5,6,2,1,2,2,1,2,?,47,10,1
506,3.852941,2.222222,1,2,6,2,2,1,2,1,3,57,48,9,1
507,3.3,2.886364,1,2,6,2,2,1,2,2,6,?,36,8,0
508,3.769231,3.2,3,4,6,2,2,2,2,1,4,?,?,?,1
509,2.047619,1.725,3,2,6,2,2,1,2,1,1,65,?,7,1
510,4.214286,4.152174,1,2,6,2,1,1,2,2,4,73,49,9,1
511,2,2.416667,?,4,6,2,2,2,2,1,1,?,42,4,1
512,2,2.181818,3,2,6,2,2,1,2,1,6,77,29,4,1
513,3.117647,1.14,3,2,6,2,1,1,1,2,3,53,25,8,1
514,?,?,1,2,6,2,1,1,2,2,2,60,32,9,0
515,2.090909,1,1,2,6,2,1,1,2,1,1,83,41,9,1
516,3.543478,3.386364,3,4,6,1,2,2,2,2,3,?,?,4,1
517,3.326087,2.090909,1,2,6,2,1,1,2,0,3,?,32,9,1
518,2.545455,1.947368,1,2,6,2,1,1,2,1,3,74,22,9,1
519,3.421053,2.886364,1,2,6,2,1,1,2,1,3,80,19,9,1
520,4.340909,3.86,?,4,6,1,1,2,2,2,3,?,41,9,1
521,2.545455,0.732143,3,4,6,1,2,2,1,2,3,?,?,10,1
522,2.694444,2.269231,3,4,6,1,2,2,2,1,3,?,?,7,1
523,2.0625,0,1,2,6,2,2,1,2,1,2,76,?,9,1
524,3.652174,3.714286,1,2,6,2,1,1,1,2,4,75,17,9,1
525,2.25,2.068182,3,4,6,2,2,2,2,1,2,?,40,8,1
526,2.15,3,?,4,6,2,2,2,2,1,1,?,41,4,1
527,0,?,1,2,6,2,2,1,2,1,3,89,?,?,0
528,3.388889,3.458333,3,4,6,2,2,2,2,1,3,?,?,8,1
529,0.722222,?,1,2,6,2,2,1,2,1,1,56,21,7,0
530,2.8,2.980769,3,4,6,1,1,2,2,2,3,?,?,10,1
531,2.275,0.875,1,2,6,2,2,1,2,1,2,65,22,7,0
532,3.02,2.958333,1,1,6,2,1,1,2,1,1,81,20,9,1
533,3.5,3.477273,3,2,6,2,1,1,2,2,2,79,34,7,1
534,4.043478,4,3,4,6,2,2,2,2,1,3,?,43,8,1
535,2.826087,2.615385,3,4,6,1,2,2,2,1,3,?,?,8,1
536,0.97619,?,1,2,6,2,2,1,2,2,2,66,25,8,0
537,3.4,3.391304,1,2,6,2,2,1,2,0,6,?,18,9,1
538,2.263158,1.727273,1,2,6,2,2,1,2,1,2,76,21,7,1
539,0,?,?,4,6,1,1,2,2,?,?,?,?,10,0
540,2.58,3.375,1,2,6,2,1,1,2,1,2,76,27,9,1
541,4.047619,3.529412,3,4,6,2,2,2,2,1,4,?,47,9,1
542,2.583333,1.525,3,4,6,1,2,2,2,1,3,?,43,7,1
543,2.833333,2.818182,1,2,6,2,2,1,2,1,1,85,32,7,1
544,2.5625,2.22,3,4,6,2,2,2,2,2,1,?,49,8,1
545,2.76,2.56,?,4,6,1,2,2,1,1,3,?,?,10,1
546,3.56,3.7,3,2,6,2,2,1,2,1,2,100,44,8,1
547,2.4375,3.227273,1,2,6,2,2,1,2,1,1,79,24,7,1
548,0.386364,?,1,2,6,2,2,1,1,2,2,75,19,9,0
549,2.913043,3.153846,3,4,6,1,2,2,1,1,3,?,?,7,1
550,3.125,1.892857,1,2,6,2,2,1,2,2,3,83,28,9,1
551,4.25,3.571429,1,2,6,2,1,1,2,1,1,93,44,9,1
552,3.6,2.777778,1,2,6,2,2,1,2,1,1,83,38,9,1
553,3.270833,2.729167,3,4,6,1,1,2,2,1,3,?,?,10,1
554,3.5,3.928571,1,2,6,2,1,1,1,2,5,86,41,9,1
555,4.4,4.166667,3,4,6,1,2,2,2,1,3,?,?,7,1
556,4,3.238095,1,2,6,2,2,1,1,1,2,90,?,9,1
557,0.931818,?,1,2,6,2,2,1,2,0,3,?,26,9,0
558,1.575,1.108696,3,2,6,2,2,1,2,1,3,52,21,4,0
559,2.16,1.166667,1,2,6,2,2,1,2,0,5,61,21,7,1
560,3.020833,2.961538,3,4,6,1,2,2,2,1,4,?,?,10,1
561,4.131579,3.90625,1,2,6,2,2,1,2,1,3,98,36,9,1
562,2.833333,1.883333,3,4,6,1,2,2,2,1,3,?,?,8,1
563,3.325,3.318182,3,4,6,1,2,2,2,1,3,?,?,4,1
564,1.157895,?,1,2,6,2,2,1,2,1,3,52,?,7,0
565,3.347826,3.5,1,2,6,2,1,1,1,1,3,?,38,7,1
566,3.305556,3.673077,3,4,6,1,2,2,2,1,3,?,?,7,1
567,2.54,3.108696,1,2,6,2,2,1,2,1,2,66,12,7,1
568,3.269231,2.105263,1,2,6,2,1,1,1,1,2,67,28,9,1
569,0,?,1,2,6,2,2,1,2,1,1,63,23,7,0
570,3.454545,3.346154,1,2,6,2,2,1,1,2,3,69,25,9,1
571,0,?,1,2,6,2,2,1,2,1,2,70,29,9,0
572,2.630435,3.113636,?,4,6,2,2,2,2,1,3,?,36,8,1
573,1.4375,0,1,2,6,2,2,1,2,1,3,71,27,9,0
574,4.021739,3.880952,3,4,6,2,2,2,1,1,1,?,44,7,1
575,2.230769,1.785714,?,4,6,2,2,2,2,1,1,?,38,4,1
576,2,1.833333,1,2,6,2,2,1,2,1,3,54,21,7,1
577,3.73913,4.347826,?,4,6,2,2,2,1,1,2,?,49,7,1
578,0.5625,?,1,2,6,2,1,1,2,1,3,68,15,9,0
579,4.357143,4.409091,1,2,6,2,1,1,2,2,4,82,42,9,1
580,3.804348,3.782609,3,4,6,1,2,2,2,2,3,?,?,8,1
581,4.130435,4.095238,3,2,6,2,1,1,2,2,3,80,44,8,1
582,2.714286,2.722222,1,2,6,2,2,1,2,1,6,?,25,9,0
583,2.869565,3.16,3,4,6,1,2,2,2,2,3,?,?,10,1
584,0.25,?,1,2,6,2,2,1,3,1,2,70,27,9,0
585,1.857143,0.428571,1,2,6,2,1,1,2,2,1,74,24,7,1
586,2.184211,0.5625,1,2,6,2,2,1,2,1,1,66,18,9,1
587,1.805556,2.473684,3,4,6,2,2,2,2,1,2,?,37,8,1
588,3.766667,3.333333,1,2,6,2,1,1,2,2,5,90,?,?,1
589,4.058824,2.886364,3,4,6,1,1,2,2,1,3,?,?,10,1
590,3.895833,3.75,3,4,6,1,2,2,2,2,3,?,46,10,1
591,3.02,2.2,1,2,6,2,1,1,2,1,1,86,20,7,1
592,2.86,2.380952,3,2,6,2,2,1,2,1,2,60,24,4,1
593,3,2.5,1,2,6,2,2,1,2,2,2,75,26,7,1
594,2.18,1.566667,1,2,6,2,2,1,2,1,2,65,?,9,0
595,3.818182,1.75,1,2,6,2,1,1,2,2,3,82,19,10,1
596,3.73913,3.173077,3,4,6,1,2,2,1,2,3,?,?,8,1
597,3.145833,2.727273,3,2,6,2,2,1,2,1,1,77,31,8,0
598,4.1,4.047619,3,4,6,1,2,2,1,1,3,?,?,9,1
599,4.145833,3.5,1,2,6,2,2,1,2,0,2,107,34,9,1
600,3.804348,3.307692,3,4,6,1,2,2,1,2,3,?,?,10,1
601,0.736842,0.833333,1,2,6,2,1,1,2,1,1,70,20,9,1
602,4.16,4,1,2,6,2,2,1,2,1,1,87,30,9,1
603,3.395833,3.673913,3,4,6,1,2,2,2,2,3,?,?,8,1
604,2.815789,1.85,3,4,6,2,2,2,2,1,2,?,30,4,1
605,2.369565,1.78125,?,4,6,2,2,2,1,1,2,?,38,8,1
606,3.441176,1.363636,1,2,6,1,2,1,1,2,3,90,?,9,0
607,3.047619,2.772727,1,2,6,2,2,1,2,2,3,?,29,9,1
608,0.5,1.857143,1,2,6,2,1,1,2,1,2,83,42,9,0
609,3.875,4,3,4,6,1,2,2,2,2,3,?,?,8,1
610,0,0,1,2,6,2,2,1,1,0,2,66,27,9,0
611,3.5,3.25,1,2,6,2,1,1,1,0,7,73,32,10,1
612,4.428571,?,1,2,6,2,2,1,1,2,3,100,?,9,0
613,3.02,3.18,?,4,6,2,2,2,2,1,3,?,45,8,1
614,3.1,3,3,2,6,2,2,1,2,1,1,84,30,9,1
615,3.479167,3.277778,3,2,6,2,1,1,2,2,6,?,42,8,1
616,3.673913,3.075,1,2,6,2,1,1,2,1,1,76,38,9,1
617,3.295455,3.159091,1,2,6,2,1,1,2,1,2,89,20,7,1
618,3.875,4.115385,3,4,6,1,1,2,2,2,3,?,?,10,1
619,1.956522,1.738095,?,4,6,2,2,2,1,1,1,?,36,8,1
620,3.22,2.857143,1,2,6,2,2,1,2,1,1,86,39,9,1
621,3.479167,3.285714,1,2,6,2,1,1,2,1,1,86,39,10,1
622,3.583333,1.666667,1,2,6,2,2,1,2,1,1,?,35,9,1
623,1.184211,0.136364,1,2,6,2,1,1,2,1,1,62,14,7,0
624,3.285714,3.526316,1,2,6,2,2,1,2,2,6,71,34,9,1
625,3.318182,3.565217,1,2,6,2,1,1,2,1,2,90,?,?,1
626,4.142857,4.074074,?,4,6,1,2,2,2,1,3,?,?,9,1
627,3.181818,2.727273,1,4,6,2,1,2,2,1,3,?,38,9,1
628,2.368421,?,1,2,6,2,1,1,2,0,1,74,25,7,0
629,2.25,1.705882,3,2,6,2,2,1,2,1,2,92,35,10,1
630,0.26087,0,1,2,6,2,2,1,2,0,2,45,18,9,0
631,3.58,2.978261,1,2,6,2,2,1,2,1,1,87,36,7,1
632,2.75,2.384615,3,4,6,1,2,2,2,2,3,?,?,8,1
633,3.26087,2.461538,3,4,6,1,1,2,2,2,3,?,?,10,1
634,0,?,1,4,6,2,2,2,2,0,2,67,6,7,0
635,4.4375,4.32,3,4,6,2,2,2,2,0,3,?,48,8,1
636,3.552632,3.78,3,4,6,1,2,2,2,2,3,?,?,8,1
637,1.928571,3.676471,1,2,6,2,2,1,2,1,3,57,22,9,1
638,2.717391,2.384615,3,4,6,1,2,2,1,2,3,?,?,8,1
639,2,2.2,1,2,6,2,2,1,2,1,1,64,?,9,1
640,1.75,0.727273,3,2,6,2,1,1,2,1,2,58,17,9,1
641,0.681818,?,1,2,6,2,2,1,2,1,1,68,16,7,0
642,4.238095,4.086957,1,2,6,2,1,1,2,2,3,88,35,9,1
643,0,0,1,2,6,2,1,1,2,1,2,74,27,9,0
644,3.708333,4,1,2,6,2,1,1,2,1,1,87,46,9,1
645,2.416667,2.125,3,4,6,1,2,2,2,1,3,?,?,3,1
646,2.652174,3.466667,1,2,6,2,2,1,1,1,1,72,20,9,1
647,2.66,0.8,1,2,6,2,2,1,2,1,2,78,26,9,0
648,1.833333,?,3,4,6,2,1,2,1,1,1,?,38,8,0
649,3.916667,4.166667,3,4,6,2,2,2,2,1,1,?,47,7,1
650,2.175,2.25,3,4,6,1,2,2,1,2,3,?,?,8,1
651,0.333333,?,1,2,6,2,1,1,2,1,1,71,27,9,0
652,3.630435,3.416667,3,4,6,2,2,2,1,2,1,?,41,10,1
653,3.205882,2.973684,3,4,6,1,2,2,2,1,3,?,?,10,1
654,2.388889,2.692308,3,4,6,1,2,2,2,1,3,?,?,8,1
655,2.75,?,1,2,6,2,2,1,2,1,3,76,20,9,0
656,4.043478,3.826923,3,4,6,1,2,2,1,2,3,?,?,7,1
657,3.1875,2.923077,3,2,6,2,2,1,2,2,4,?,23,4,1
658,3.75,3.045455,1,2,6,2,1,1,2,2,3,?,?,?,1
659,3.025,2.772727,3,4,6,1,2,2,1,1,4,?,?,8,1
660,4.347826,4.229167,?,4,6,1,2,2,1,2,5,?,?,9,1
661,2.6,1.825,3,2,6,2,2,1,2,1,1,76,32,3,1
662,2.68,2.190476,1,2,6,2,2,1,2,1,3,65,19,7,1
663,3.86,3.722222,1,2,6,2,2,1,2,0,3,78,28,9,1
664,3.52,3.568182,?,2,6,2,1,1,2,0,8,?,40,9,1
665,3.363636,2.444444,3,4,6,1,2,2,1,1,3,?,?,7,1
666,3.586957,3.416667,3,4,6,2,2,2,1,1,2,?,42,8,1
667,2.891304,3.666667,3,4,6,2,2,2,2,2,3,?,26,8,1
668,2,0,3,4,6,2,2,2,2,2,1,?,40,8,1
669,1.9,2.590909,3,4,6,1,2,2,2,1,3,?,?,4,1
670,0.886364,0,1,2,6,2,2,1,2,1,2,?,35,9,0
671,2.75,2.958333,3,4,6,1,1,2,2,1,2,?,?,8,1
672,3.204545,?,1,2,6,2,2,1,2,1,1,84,28,10,0
673,3.880952,3.894737,1,2,6,2,1,1,2,2,3,87,35,9,1
674,4.26087,3.954545,?,4,6,1,2,2,1,2,4,?,48,9,1
675,4.12,4.296296,3,4,6,1,1,2,1,2,3,?,48,10,1
676,2.083333,1.763158,1,2,6,2,1,1,2,0,3,?,?,3,0
677,3.441176,4,1,2,6,2,2,1,1,1,1,94,27,9,1
678,2.416667,0,1,2,6,2,1,1,1,1,2,77,26,3,1
679,0,?,1,2,6,2,1,1,2,2,2,95,45,7,0
680,4.238095,4.318182,3,2,6,2,2,1,2,2,7,?,43,4,1
681,3.42,2.277778,1,2,6,2,2,1,2,1,5,83,31,9,1
682,3.230769,3.021739,3,4,6,1,2,2,2,2,3,?,?,10,1
683,2.729167,2.84,1,4,6,2,1,2,1,1,2,?,38,7,1
684,?,?,1,2,6,2,2,1,2,1,1,80,31,7,0
685,1.55,1.105263,1,2,6,2,2,1,2,1,1,73,18,8,1
686,2.5,2.5,1,1,6,2,1,1,2,1,1,70,20,9,1
687,1.34375,3.142857,1,2,6,2,1,1,2,1,1,77,19,7,1
688,3.38,3.875,1,1,6,2,1,1,2,1,2,63,?,7,1
689,2.630435,2.821429,3,4,6,2,2,2,2,2,1,?,46,10,1
690,4.119048,3.3,3,4,6,2,2,2,2,1,1,?,48,8,1
691,0.176471,0,1,2,6,2,2,1,2,1,1,57,?,?,0
692,3.954545,4,3,2,6,2,1,1,1,2,5,?,48,8,1
693,4.104167,3.7,3,4,6,1,2,2,1,2,3,?,?,10,1
694,2.119048,2.68,3,4,6,1,2,2,2,2,3,?,?,8,1
695,1.785714,?,1,2,6,2,1,1,2,2,3,73,20,9,0
696,3.619048,3.738095,1,2,6,2,2,1,1,2,7,78,37,9,1
697,2.36,?,1,2,6,2,2,1,2,1,2,68,27,7,0
698,3.23913,3.44,3,4,6,1,2,2,1,1,3,?,?,9,1
699,3.97619,3.96,?,5,6,2,2,2,2,0,3,?,49,8,1
700,3.264706,3.5,?,4,6,2,2,2,2,1,1,?,44,4,1
701,3.36,2.44,3,2,6,2,1,1,2,1,2,77,33,8,1
702,3.4375,3.681818,1,2,6,2,1,1,2,0,3,92,41,9,1
703,3.6,2.638889,1,2,6,2,2,1,2,1,2,77,?,9,1
704,0.47619,?,1,2,6,2,1,1,2,1,1,81,31,9,0
705,3.645833,3.305556,3,2,6,2,1,1,2,2,2,95,46,10,1
706,2.886364,?,1,2,6,2,1,1,2,1,2,82,34,9,0
707,1.525,1.84375,1,2,6,2,2,1,2,1,1,79,17,9,1
708,1.571429,1.710526,1,2,6,2,1,1,2,1,1,73,32,9,1
709,2.72,0.909091,1,2,6,2,2,1,2,1,2,63,16,8,1
710,3.847826,3.7,3,4,6,1,2,2,1,1,3,?,?,9,1
711,3.729167,3.761905,1,2,6,2,1,1,2,2,3,98,38,9,1
712,0,?,3,4,6,1,2,2,1,1,6,?,?,7,0
713,4.173913,3.557692,1,1,6,2,1,1,2,1,1,91,27,7,1
714,0.375,?,1,2,6,2,2,1,2,1,1,71,25,3,0
715,4.195652,4.115385,1,1,6,2,1,1,2,1,2,85,41,7,1
716,4.25,3.925,?,4,6,2,2,2,1,1,4,?,?,10,1
717,2.25,2.666667,1,2,6,2,2,1,1,1,2,73,20,7,1
718,3.0625,3.5625,3,4,6,2,2,2,2,2,1,?,48,8,1
719,3.26087,3.714286,1,2,6,2,1,1,2,0,2,82,41,7,1
720,2.863636,3.125,1,2,6,2,2,1,2,2,6,?,17,9,1
721,4.166667,4.444444,3,4,6,2,2,2,1,1,4,?,43,10,1
722,2.176471,2.361111,1,2,6,2,2,1,2,1,3,25,13,3,1
723,2.92,2.25,1,2,6,2,2,1,2,1,1,87,42,9,1
724,3.84,3.28,3,4,6,1,1,2,2,1,3,?,?,7,1
725,3.904762,4.022727,3,8,6,2,2,1,2,1,5,?,47,4,1
726,0,3.7,1,2,6,2,2,1,2,1,4,79,25,9,1
727,3.5,3.08,3,4,6,1,2,2,1,2,3,?,?,10,1
728,4.134615,4.347826,3,4,6,1,2,2,1,2,3,?,47,9,1
729,3.7,0,1,2,6,2,2,1,2,1,2,85,?,9,1
730,2.833333,?,1,2,6,2,1,1,2,1,3,105,?,?,0
731,4.107143,4.111111,1,2,6,2,2,1,2,2,3,96,?,9,1
732,3.225,2.652174,3,2,6,2,1,1,2,1,1,72,33,3,1
733,3.272727,2.727273,1,2,6,2,1,1,2,1,1,84,25,7,1
734,2.909091,2.795455,1,2,6,2,1,1,2,1,1,76,38,7,1
735,2.055556,2.153846,3,4,6,1,2,2,2,2,3,?,?,8,1
736,4.23913,4.45,?,4,6,2,2,2,1,1,2,?,49,10,1
737,2.615385,2.34,3,4,6,1,2,2,1,1,3,?,?,9,1
738,3.97619,3.847826,3,2,6,2,1,1,1,1,1,85,29,9,1
739,2.9,2.625,3,4,6,2,2,2,2,2,2,?,34,8,1
740,2.690476,3.111111,3,4,6,1,2,2,2,1,3,?,?,9,1
741,4.083333,3.980769,3,4,6,1,1,2,1,1,3,?,?,9,1
742,4.304348,3.673077,3,4,6,2,2,2,2,1,1,?,46,8,1
743,2.52,3.225,1,2,6,2,2,1,2,1,3,73,26,9,1
744,3.973684,3.75,3,8,6,2,2,1,2,0,6,?,39,10,1
745,4.125,3.275,3,4,6,1,1,2,2,1,3,?,?,9,1
746,1.675,2.5,3,4,6,1,2,2,1,2,3,?,?,8,1
747,2.82,2.270833,1,1,6,2,1,1,2,1,2,48,?,9,1
748,0.727273,?,1,2,6,2,2,1,2,1,6,75,24,9,0
749,3.388889,3.44,3,4,6,1,2,2,2,1,3,?,?,9,1
750,3.065217,2.631579,1,4,6,2,1,2,2,1,4,?,21,7,1
751,3.108696,3.22,3,8,6,2,2,1,2,0,7,?,19,8,1
752,4,3.94,3,2,6,2,1,1,1,2,3,?,45,8,1
753,3.108696,2.611111,3,4,6,1,1,2,2,1,3,?,?,9,1
754,2.28,1.913043,1,2,6,2,2,1,2,1,1,72,24,7,1
